"mins","seconds","result","replicate","sample_id"
13.5,1047,5.371939422,3,"1-320-132-dup"
13.5,1047,6.386830854,0,"1-320-133"
13.5,1047,5.561528344,1,"1-320-133"
13.5,1047,6.524942702,2,"1-320-133"
13.5,1047,5.320674754,3,"1-320-133"
13.5,1047,4.683850767,0,"1-320-135"
13.5,1047,4.923053635,1,"1-320-135"
13.5,1047,4.603038987,2,"1-320-135"
13.5,1047,4.5173785,3,"1-320-135"
13.5,1047,4.579309,0,"1-320-136"
13.5,1047,4.023365,1,"1-320-136"
13.5,1047,4.539139,2,"1-320-136"
13.5,1047,3.812877,3,"1-320-136"
13.5,1047,5.071893,0,"1-320-136-dup"
13.5,1047,4.888258,1,"1-320-136-dup"
13.5,1047,5.073518,2,"1-320-136-dup"
13.5,1047,4.613619,3,"1-320-136-dup"
13.5,1047,4.757705,0,"1-320-137"
13.5,1047,5.070669,1,"1-320-137"
13.5,1047,4.008537,2,"1-320-137"
13.5,1047,4.940943,3,"1-320-137"
13.5,1047,5.973887,0,"1-320-138"
13.5,1047,5.891187,1,"1-320-138"
13.5,1047,5.430659,2,"1-320-138"
13.5,1047,5.485792,3,"1-320-138"
13.5,1047,6.69566186,0,"1-320-196"
13.5,1047,6.554157321,1,"1-320-196"
13.5,1047,6.838831159,2,"1-320-196"
13.5,1047,6.675684749,3,"1-320-196"
13.5,1047,5.325564965,0,"1-320-196-dup"
13.5,1047,4.852773327,1,"1-320-196-dup"
13.5,1047,5.204037537,2,"1-320-196-dup"
13.5,1047,4.644678416,3,"1-320-196-dup"
13.5,1047,10.990757,0,"1-320-196-dup2"
13.5,1047,10.376325,1,"1-320-196-dup2"
13.5,1047,10.510995,2,"1-320-196-dup2"
13.5,1047,10.723101,3,"1-320-196-dup2"
13.5,1047,5.87354818,0,"1-320-196-dup3"
13.5,1047,5.386504921,1,"1-320-196-dup3"
13.5,1047,5.607448386,2,"1-320-196-dup3"
13.5,1047,5.588095674,3,"1-320-196-dup3"
13.5,1047,4.982905,0,"1-320-197"
13.5,1047,5.594405,1,"1-320-197"
13.5,1047,4.88209,2,"1-320-197"
13.5,1047,5.177924,3,"1-320-197"
13.5,1047,3.094163424,0,"1-320-197-dup"
13.5,1047,2.824399176,1,"1-320-197-dup"
13.5,1047,3.022659648,2,"1-320-197-dup"
13.5,1047,3.196543832,3,"1-320-197-dup"
13.5,1047,6.088564,0,"1-320-198"
13.5,1047,6.979372,1,"1-320-198"
13.5,1047,6.481908,2,"1-320-198"
13.5,1047,8.089989,3,"1-320-198"
13.5,1047,5.223025864,0,"1-320-198-dup"
13.5,1047,4.992263676,1,"1-320-198-dup"
13.5,1047,4.189471275,2,"1-320-198-dup"
13.5,1047,4.134218357,3,"1-320-198-dup"
13.5,1047,4.465228,0,"1-320-199"
13.5,1047,5.284683,1,"1-320-199"
13.5,1047,4.14548,2,"1-320-199"
13.5,1047,5.263795,3,"1-320-199"
13.5,1047,4.11013,0,"1-320-200"
13.5,1047,4.277235,1,"1-320-200"
13.5,1047,4.209751,2,"1-320-200"
13.5,1047,4.045859,3,"1-320-200"
13.5,1047,5.405191,0,"1-320-201"
13.5,1047,4.701424,1,"1-320-201"
13.5,1047,5.213985,2,"1-320-201"
13.5,1047,5.82938,3,"1-320-201"
13.5,1047,3.633498,0,"1-320-201-dup"
13.5,1047,3.947792,1,"1-320-201-dup"
13.5,1047,4.257096,2,"1-320-201-dup"
13.5,1047,3.552015,3,"1-320-201-dup"
13.5,1047,2.851841764,0,"1-320-202"
13.5,1047,2.851841764,1,"1-320-202"
13.5,1047,3.00797055,2,"1-320-202"
13.5,1047,2.93821088,3,"1-320-202"
13.5,1047,5.982553,0,"1-320-202-dup"
13.5,1047,6.784636,1,"1-320-202-dup"
13.5,1047,5.868939,2,"1-320-202-dup"
13.5,1047,5.946943,3,"1-320-202-dup"
13.5,1047,5.343258564,0,"1-320-203"
13.5,1047,4.908091096,1,"1-320-203"
13.5,1047,5.404713512,2,"1-320-203"
13.5,1047,5.37481651,3,"1-320-203"
13.5,1047,5.192112612,0,"1-320-205"
13.5,1047,5.436271458,1,"1-320-205"
13.5,1047,5.112387274,2,"1-320-205"
13.5,1047,4.562614633,3,"1-320-205"
13.5,1047,7.491525139,0,"1-320-206"
13.5,1047,7.16266804,1,"1-320-206"
13.5,1047,6.761622797,2,"1-320-206"
13.5,1047,6.267535058,3,"1-320-206"
13.5,1047,4.317220569,0,"1-320-246"
13.5,1047,4.40174197,1,"1-320-246"
13.5,1047,4.267502098,2,"1-320-246"
13.5,1047,4.383511864,3,"1-320-246"
13.5,1047,6.2,0,"1-320-59"
13.5,1047,6.79,1,"1-320-59"
13.5,1047,5.79,2,"1-320-59"
13.5,1047,6.19,3,"1-320-59"
13.5,1047,6.5,0,"1-320-121"
13.5,1047,6.55,1,"1-320-121"
13.5,1047,6.87,2,"1-320-121"
13.5,1047,7.74,3,"1-320-121"
13.5,1047,5.27,0,"1-320-143"
13.5,1047,5.67,1,"1-320-143"
13.5,1047,5.98,2,"1-320-143"
13.5,1047,6.42,3,"1-320-143"
13.5,1047,6.05,0,"1-320-143-dup"
13.5,1047,6.19,1,"1-320-143-dup"
13.5,1047,6.11,2,"1-320-143-dup"
13.5,1047,6.33,3,"1-320-143-dup"
13.5,1047,6.89,0,"1-320-144"
13.5,1047,7.13,1,"1-320-144"
13.5,1047,6.74,2,"1-320-144"
13.5,1047,7.13,3,"1-320-144"
13.5,1047,6.71,0,"1-320-146"
13.5,1047,6.49,1,"1-320-146"
13.5,1047,6.62,2,"1-320-146"
13.5,1047,6.64,3,"1-320-146"
13.5,1047,6.01,0,"1-320-146-dup"
13.5,1047,6.01,1,"1-320-146-dup"
13.5,1047,5.68,2,"1-320-146-dup"
13.5,1047,5.79,3,"1-320-146-dup"
13.5,1047,5.97,0,"1-320-147"
13.5,1047,5.96,1,"1-320-147"
13.5,1047,5.78,2,"1-320-147"
13.5,1047,5.83,3,"1-320-147"
13.5,1047,5.86,0,"1-320-150"
13.5,1047,6.8,1,"1-320-150"
13.5,1047,6.04,2,"1-320-150"
13.5,1047,6.23,3,"1-320-150"
13.5,1047,7.48,0,"1-320-152"
13.5,1047,5.34,1,"1-320-152"
13.5,1047,5.79,2,"1-320-152"
13.5,1047,7.05,3,"1-320-152"
13.5,1047,5.66,0,"1-320-152-dup"
13.5,1047,5.48,1,"1-320-152-dup"
13.5,1047,5.27,2,"1-320-152-dup"
13.5,1047,5.81,3,"1-320-152-dup"
13.5,1047,4.67,0,"1-320-156"
13.5,1047,4.55,1,"1-320-156"
13.5,1047,4.58,2,"1-320-156"
13.5,1047,5.68,0,"1-320-158"
13.5,1047,5.72,1,"1-320-158"
13.5,1047,5.79,2,"1-320-158"
13.5,1047,5.94,3,"1-320-158"
13.5,1047,5.607153429,0,"1-320-35"
13.5,1047,6.008139773,1,"1-320-35"
13.5,1047,6.518939803,2,"1-320-35"
13.5,1047,5.652077211,3,"1-320-35"
13.5,1047,2.227439994,0,"1-320-29"
13.5,1047,2.523016709,1,"1-320-29"
13.5,1047,2.712447089,2,"1-320-29"
13.5,1047,2.640594186,3,"1-320-29"
13.5,1047,2.96740856,0,"1-320-40"
13.5,1047,2.602139315,1,"1-320-40"
13.5,1047,2.328995499,2,"1-320-40"
13.5,1047,2.401726101,3,"1-320-40"
13.5,1047,3.808881,0,"1-320-89"
13.5,1047,3.722654,1,"1-320-89"
13.5,1047,3.694465,2,"1-320-89"
13.5,1047,3.85531,3,"1-320-89"
13.5,1047,6.860158389,0,"1-320-89-dup"
13.5,1047,6.715576562,1,"1-320-89-dup"
13.5,1047,7.132703441,2,"1-320-89-dup"
13.5,1047,7.664498665,3,"1-320-89-dup"
13.5,1047,7.697083391,0,"1-320-90"
13.5,1047,7.385602197,1,"1-320-90"
13.5,1047,7.853656825,2,"1-320-90"
13.5,1047,7.881973297,3,"1-320-90"
13.5,1047,4.34266,0,"1-320-182"
13.5,1047,4.840702,1,"1-320-182"
13.5,1047,4.216095,2,"1-320-182"
13.5,1047,4.094461,3,"1-320-182"
13.5,1047,4.803799,0,"1-320-182-dup"
13.5,1047,4.848571,1,"1-320-182-dup"
13.5,1047,4.63798,2,"1-320-182-dup"
13.5,1047,4.657878,3,"1-320-182-dup"
13.5,1047,4.402135042,0,"1-320-183"
13.5,1047,4.839954223,1,"1-320-183"
13.5,1047,4.511589837,2,"1-320-183"
13.5,1047,4.71852781,3,"1-320-183"
13.5,1047,5.026369421,0,"1-320-183-dup"
13.5,1047,5.144375372,1,"1-320-183-dup"
13.5,1047,4.875869078,2,"1-320-183-dup"
13.5,1047,4.98190341,3,"1-320-183-dup"
13.5,1047,6.203972839,0,"1-320-184"
13.5,1047,6.174320287,1,"1-320-184"
13.5,1047,6.416482795,2,"1-320-184"
13.5,1047,6.342351415,3,"1-320-184"
13.5,1047,5.040749,0,"1-320-184-dup"
13.5,1047,5.344847,1,"1-320-184-dup"
13.5,1047,5.482021,2,"1-320-184-dup"
13.5,1047,4.873826,3,"1-320-184-dup"
13.5,1047,3.438048676,0,"1-320-185"
13.5,1047,3.454522316,1,"1-320-185"
13.5,1047,3.517122148,2,"1-320-185"
13.5,1047,3.507237964,3,"1-320-185"
13.5,1047,5.571774,0,"1-320-186"
13.5,1047,5.604685,1,"1-320-186"
13.5,1047,5.946956,2,"1-320-186"
13.5,1047,5.477979,3,"1-320-186"
13.5,1047,3.898861,0,"1-320-187"
13.5,1047,3.722985,1,"1-320-187"
13.5,1047,3.593132,2,"1-320-187"
13.5,1047,3.468211,3,"1-320-187"
13.5,1047,5.113556,0,"1-320-191"
13.5,1047,4.794678,1,"1-320-191"
13.5,1047,4.434708,2,"1-320-191"
13.5,1047,4.673044,3,"1-320-191"
13.5,1047,5.437537194,0,"1-320-191-dup"
13.5,1047,5.863309682,1,"1-320-191-dup"
13.5,1047,5.700801099,2,"1-320-191-dup"
13.5,1047,5.778805219,3,"1-320-191-dup"
13.5,1047,4.959767,0,"1-320-190"
13.5,1047,5.146522,1,"1-320-190"
13.5,1047,4.371404,2,"1-320-190"
13.5,1047,4.202828,3,"1-320-190"
13.5,1047,8.563962005,0,"1-320-190-dup"
13.5,1047,6.287548638,1,"1-320-190-dup"
13.5,1047,6.405378805,2,"1-320-190-dup"
13.5,1047,6.965072099,3,"1-320-190-dup"
13.5,1047,8.449404898,0,"1-320-189"
13.5,1047,7.528038453,1,"1-320-189"
13.5,1047,7.397116045,2,"1-320-189"
13.5,1047,7.616411078,3,"1-320-189"
13.5,1047,4.7664,0,"1-320-189-dup"
13.5,1047,5.02918,1,"1-320-189-dup"
13.5,1047,4.847383,2,"1-320-189-dup"
13.5,1047,4.387931,3,"1-320-189-dup"
13.5,1047,5.79,0,"1-320-43"
13.5,1047,5.93,1,"1-320-43"
13.5,1047,6.05,2,"1-320-43"
13.5,1047,6.23,3,"1-320-43"
13.5,1047,5.94,0,"1-320-48"
13.5,1047,6.12,1,"1-320-48"
13.5,1047,5.67,2,"1-320-48"
13.5,1047,5.85,3,"1-320-48"
13.5,1047,6.48,0,"1-320-50"
13.5,1047,6.92,1,"1-320-50"
13.5,1047,6.45,2,"1-320-50"
13.5,1047,6.62,3,"1-320-50"
13.5,1047,4.67,0,"1-320-73"
13.5,1047,4.67,1,"1-320-73"
13.5,1047,5.22,2,"1-320-73"
13.5,1047,4.54,3,"1-320-73"
13.5,1047,4.914008545,0,"1-320-77"
13.5,1047,4.753682002,1,"1-320-77"
13.5,1047,4.780937514,2,"1-320-77"
13.5,1047,4.837051804,3,"1-320-77"
13.5,1047,3.836614176,0,"1-320-78"
13.5,1047,3.924793774,1,"1-320-78"
13.5,1047,3.700336614,2,"1-320-78"
13.5,1047,3.924793774,3,"1-320-78"
13.5,1047,6.54,0,"1-320-80"
13.5,1047,6.29,1,"1-320-80"
13.5,1047,6.41,2,"1-320-80"
13.5,1047,6.2,3,"1-320-80"
13.5,1047,4.74,0,"1-320-159"
13.5,1047,4.74,1,"1-320-159"
13.5,1047,4.87,2,"1-320-159"
13.5,1047,5.32,3,"1-320-159"
13.5,1047,4.58,0,"1-320-159-dup"
13.5,1047,4.59,1,"1-320-159-dup"
13.5,1047,4.45,2,"1-320-159-dup"
13.5,1047,4.6,3,"1-320-159-dup"
13.5,1047,4.62,0,"1-320-160"
13.5,1047,4.89,1,"1-320-160"
13.5,1047,4.77,2,"1-320-160"
13.5,1047,4.79,3,"1-320-160"
13.5,1047,6.86,0,"1-320-161"
13.5,1047,6.67,1,"1-320-161"
13.5,1047,6.34,2,"1-320-161"
13.5,1047,6.52,3,"1-320-161"
13.5,1047,7.08,0,"1-320-163"
13.5,1047,6.72,1,"1-320-163"
13.5,1047,6.6,2,"1-320-163"
13.5,1047,6.75,3,"1-320-163"
14,1086,4.645943389,0,"1-320-129"
14,1086,4.565925383,1,"1-320-129"
14,1086,4.902327611,2,"1-320-129"
14,1086,4.670438697,3,"1-320-129"
14,1086,6.804281682,0,"1-320-132"
14,1086,7.345626001,1,"1-320-132"
14,1086,7.437238117,2,"1-320-132"
14,1086,5.933133745,3,"1-320-132"
14,1086,5.76924773,0,"1-320-132-dup"
14,1086,5.812289464,1,"1-320-132-dup"
14,1086,5.592114443,2,"1-320-132-dup"
14,1086,5.501064622,3,"1-320-132-dup"
14,1086,7.111075914,0,"1-320-133"
14,1086,6.129134356,1,"1-320-133"
14,1086,7.18518471,2,"1-320-133"
14,1086,5.871437858,3,"1-320-133"
14,1086,4.706478065,0,"1-320-135"
14,1086,4.945680934,1,"1-320-135"
14,1086,4.62405005,2,"1-320-135"
14,1086,4.538389563,3,"1-320-135"
14,1086,4.963328,0,"1-320-136"
14,1086,4.274022,1,"1-320-136"
14,1086,4.863708,2,"1-320-136"
14,1086,4.0555,3,"1-320-136"
14,1086,5.392035,0,"1-320-136-dup"
14,1086,5.050767,1,"1-320-136-dup"
14,1086,5.411536,2,"1-320-136-dup"
14,1086,4.724125,3,"1-320-136-dup"
14,1086,5.130667,0,"1-320-137"
14,1086,5.425794,1,"1-320-137"
14,1086,4.24853,2,"1-320-137"
14,1086,5.390119,3,"1-320-137"
14,1086,6.260906,0,"1-320-138"
14,1086,6.160368,1,"1-320-138"
14,1086,5.746866,2,"1-320-138"
14,1086,5.878214,3,"1-320-138"
14,1086,6.895432975,0,"1-320-196"
14,1086,6.88377966,1,"1-320-196"
14,1086,7.131828794,2,"1-320-196"
14,1086,6.965352865,3,"1-320-196"
14,1086,5.889918364,0,"1-320-196-dup"
14,1086,5.318905928,1,"1-320-196-dup"
14,1086,5.765061418,2,"1-320-196-dup"
14,1086,5.132452888,3,"1-320-196-dup"
14,1086,11.255047,0,"1-320-196-dup2"
14,1086,10.723101,1,"1-320-196-dup2"
14,1086,11.002541,2,"1-320-196-dup2"
14,1086,11.073243,3,"1-320-196-dup2"
14,1086,6.362204166,0,"1-320-196-dup3"
14,1086,5.741304646,1,"1-320-196-dup3"
14,1086,5.997728084,2,"1-320-196-dup3"
14,1086,6.026757153,3,"1-320-196-dup3"
14,1086,5.139911,0,"1-320-197"
14,1086,6.209211,1,"1-320-197"
14,1086,5.039097,2,"1-320-197"
14,1086,5.463842,3,"1-320-197"
14,1086,3.279423209,0,"1-320-197-dup"
14,1086,2.90077821,1,"1-320-197-dup"
14,1086,3.203044175,2,"1-320-197-dup"
14,1086,3.463057908,3,"1-320-197-dup"
14,1086,6.574459,0,"1-320-198"
14,1086,7.797461,1,"1-320-198"
14,1086,6.792616,2,"1-320-198"
14,1086,8.98245,3,"1-320-198"
14,1086,5.513916228,0,"1-320-198-dup"
14,1086,5.318905928,1,"1-320-198-dup"
14,1086,4.447859922,2,"1-320-198-dup"
14,1086,4.438109407,3,"1-320-198-dup"
14,1086,4.736773,0,"1-320-199"
14,1086,5.578723,1,"1-320-199"
14,1086,4.357574,2,"1-320-199"
14,1086,5.625319,3,"1-320-199"
14,1086,4.445946,0,"1-320-200"
14,1086,4.566455,1,"1-320-200"
14,1086,4.471655,2,"1-320-200"
14,1086,4.355967,3,"1-320-200"
14,1086,5.575509,0,"1-320-201"
14,1086,4.968148,1,"1-320-201"
14,1086,5.519272,2,"1-320-201"
14,1086,5.896864,3,"1-320-201"
14,1086,3.814757,0,"1-320-201-dup"
14,1086,4.162309,1,"1-320-201-dup"
14,1086,4.443344,2,"1-320-201-dup"
14,1086,3.731611,3,"1-320-201-dup"
14,1086,2.918279545,0,"1-320-202"
14,1086,2.878416876,1,"1-320-202"
14,1086,3.124236667,2,"1-320-202"
14,1086,2.969768826,3,"1-320-202"
14,1086,6.038513,0,"1-320-202-dup"
14,1086,7.339142,1,"1-320-202-dup"
14,1086,5.953726,2,"1-320-202-dup"
14,1086,6.024947,3,"1-320-202-dup"
14,1086,5.710327306,0,"1-320-203"
14,1086,5.220348669,1,"1-320-203"
14,1086,5.816627756,2,"1-320-203"
14,1086,5.770121309,3,"1-320-203"
14,1086,5.575790799,0,"1-320-205"
14,1086,5.750189975,1,"1-320-205"
14,1086,5.501048295,2,"1-320-205"
14,1086,4.780198367,3,"1-320-205"
14,1086,7.879736934,0,"1-320-206"
14,1086,7.510775311,1,"1-320-206"
14,1086,7.0311252,2,"1-320-206"
14,1086,6.68462211,3,"1-320-206"
14,1086,4.438202182,0,"1-320-246"
14,1086,4.466375982,1,"1-320-246"
14,1086,4.337107958,2,"1-320-246"
14,1086,4.507808042,3,"1-320-246"
14,1086,6.53,0,"1-320-59"
14,1086,7.03,1,"1-320-59"
14,1086,6.13,2,"1-320-59"
14,1086,6.51,3,"1-320-59"
14,1086,7.36,0,"1-320-121"
14,1086,7.2,1,"1-320-121"
14,1086,7.7,2,"1-320-121"
14,1086,8.7,3,"1-320-121"
14,1086,6.25,0,"1-320-143"
14,1086,6.76,1,"1-320-143"
14,1086,6.89,2,"1-320-143"
14,1086,7.32,3,"1-320-143"
14,1086,7.01,0,"1-320-143-dup"
14,1086,7.28,1,"1-320-143-dup"
14,1086,7.35,2,"1-320-143-dup"
14,1086,7.4,3,"1-320-143-dup"
14,1086,7.01,0,"1-320-144"
14,1086,7.31,1,"1-320-144"
14,1086,6.88,2,"1-320-144"
14,1086,7.3,3,"1-320-144"
14,1086,6.84,0,"1-320-146"
14,1086,6.68,1,"1-320-146"
14,1086,6.74,2,"1-320-146"
14,1086,6.85,3,"1-320-146"
14,1086,6.23,0,"1-320-146-dup"
14,1086,6.14,1,"1-320-146-dup"
14,1086,5.77,2,"1-320-146-dup"
14,1086,5.98,3,"1-320-146-dup"
14,1086,6.21,0,"1-320-147"
14,1086,6.06,1,"1-320-147"
14,1086,5.86,2,"1-320-147"
14,1086,6.04,3,"1-320-147"
14,1086,5.95,0,"1-320-150"
14,1086,7.19,1,"1-320-150"
14,1086,6.16,2,"1-320-150"
14,1086,6.32,3,"1-320-150"
14,1086,8.28,0,"1-320-152"
14,1086,5.59,1,"1-320-152"
14,1086,6.08,2,"1-320-152"
14,1086,8.07,3,"1-320-152"
14,1086,5.89,0,"1-320-152-dup"
14,1086,5.79,1,"1-320-152-dup"
14,1086,5.61,2,"1-320-152-dup"
14,1086,6.36,3,"1-320-152-dup"
14,1086,4.77,0,"1-320-156"
14,1086,4.73,1,"1-320-156"
14,1086,4.67,2,"1-320-156"
14,1086,5.75,0,"1-320-158"
14,1086,5.81,1,"1-320-158"
14,1086,5.86,2,"1-320-158"
14,1086,6.24,3,"1-320-158"
14,1086,6.33092546,0,"1-320-35"
14,1086,6.598804303,1,"1-320-35"
14,1086,7.259350271,2,"1-320-35"
14,1086,6.136255741,3,"1-320-35"
14,1086,2.565475242,0,"1-320-29"
14,1086,2.96556527,1,"1-320-29"
14,1086,3.186023041,2,"1-320-29"
14,1086,3.001491722,3,"1-320-29"
14,1086,3.495917601,0,"1-320-40"
14,1086,3.175902953,1,"1-320-40"
14,1086,2.608604257,2,"1-320-40"
14,1086,2.624766613,3,"1-320-40"
14,1086,3.83707,0,"1-320-89"
14,1086,3.752502,1,"1-320-89"
14,1086,3.724313,2,"1-320-89"
14,1086,3.885158,3,"1-320-89"
14,1086,7.476708476,0,"1-320-89-dup"
14,1086,7.160955062,1,"1-320-89-dup"
14,1086,7.702721447,2,"1-320-89-dup"
14,1086,8.631701228,3,"1-320-89-dup"
14,1086,7.918618143,0,"1-320-90"
14,1086,7.55216968,1,"1-320-90"
14,1086,7.983579461,2,"1-320-90"
14,1086,8.125161822,3,"1-320-90"
14,1086,4.561273,0,"1-320-182"
14,1086,5.259846,1,"1-320-182"
14,1086,4.502099,2,"1-320-182"
14,1086,4.273625,3,"1-320-182"
14,1086,4.851887,0,"1-320-182-dup"
14,1086,4.896658,1,"1-320-182-dup"
14,1086,4.689384,2,"1-320-182-dup"
14,1086,4.699333,3,"1-320-182-dup"
14,1086,4.50132845,0,"1-320-183"
14,1086,5.005846647,1,"1-320-183"
14,1086,4.621044633,2,"1-320-183"
14,1086,4.971642023,3,"1-320-183"
14,1086,5.306847333,0,"1-320-183-dup"
14,1086,5.380387274,1,"1-320-183-dup"
14,1086,5.04005127,2,"1-320-183-dup"
14,1086,5.216205081,3,"1-320-183-dup"
14,1086,6.398361791,0,"1-320-184"
14,1086,6.352235599,1,"1-320-184"
14,1086,6.548271916,2,"1-320-184"
14,1086,6.474140536,3,"1-320-184"
14,1086,5.174618,0,"1-320-184-dup"
14,1086,5.470452,1,"1-320-184-dup"
14,1086,5.602669,2,"1-320-184-dup"
14,1086,5.027528,3,"1-320-184-dup"
14,1086,3.808705577,0,"1-320-185"
14,1086,3.820237125,1,"1-320-185"
14,1086,3.920726329,2,"1-320-185"
14,1086,3.876247501,3,"1-320-185"
14,1086,5.711645,0,"1-320-186"
14,1086,5.812022,1,"1-320-186"
14,1086,6.177331,2,"1-320-186"
14,1086,5.678734,3,"1-320-186"
14,1086,4.142129,0,"1-320-187"
14,1086,3.93831,1,"1-320-187"
14,1086,3.842975,2,"1-320-187"
14,1086,3.607926,3,"1-320-187"
14,1086,5.498183,0,"1-320-191"
14,1086,5.139856,1,"1-320-191"
14,1086,4.699344,2,"1-320-191"
14,1086,5.006716,3,"1-320-191"
14,1086,5.679674983,0,"1-320-191-dup"
14,1086,6.046944381,1,"1-320-191-dup"
14,1086,5.858434424,2,"1-320-191-dup"
14,1086,5.964065003,3,"1-320-191-dup"
14,1086,5.219241,0,"1-320-190"
14,1086,5.376248,1,"1-320-190"
14,1086,4.690376,2,"1-320-190"
14,1086,4.488746,3,"1-320-190"
14,1086,9.030373083,0,"1-320-190-dup"
14,1086,6.843968872,1,"1-320-190-dup"
14,1086,6.97980087,2,"1-320-190-dup"
14,1086,7.637685969,3,"1-320-190-dup"
14,1086,8.901087205,0,"1-320-189"
14,1086,8.035362783,1,"1-320-189"
14,1086,7.904440375,2,"1-320-189"
14,1086,8.053364614,3,"1-320-189"
14,1086,5.133301,0,"1-320-189-dup"
14,1086,5.305182,1,"1-320-189-dup"
14,1086,5.237421,2,"1-320-189-dup"
14,1086,4.72343,3,"1-320-189-dup"
14,1086,5.85,0,"1-320-43"
14,1086,6,1,"1-320-43"
14,1086,6.12,2,"1-320-43"
14,1086,6.3,3,"1-320-43"
14,1086,5.99,0,"1-320-48"
14,1086,6.19,1,"1-320-48"
14,1086,5.75,2,"1-320-48"
14,1086,6,3,"1-320-48"
14,1086,6.55,0,"1-320-50"
14,1086,7.01,1,"1-320-50"
14,1086,6.52,2,"1-320-50"
14,1086,6.69,3,"1-320-50"
14,1086,4.72,0,"1-320-73"
14,1086,4.71,1,"1-320-73"
14,1086,5.28,2,"1-320-73"
14,1086,4.58,3,"1-320-73"
14,1086,4.954090181,0,"1-320-77"
14,1086,4.790557107,1,"1-320-77"
14,1086,4.817812619,2,"1-320-77"
14,1086,4.873926909,3,"1-320-77"
14,1086,3.863869688,0,"1-320-78"
14,1086,3.952049287,1,"1-320-78"
14,1086,3.729195392,2,"1-320-78"
14,1086,3.953652552,3,"1-320-78"
14,1086,6.62,0,"1-320-80"
14,1086,6.38,1,"1-320-80"
14,1086,6.48,2,"1-320-80"
14,1086,6.27,3,"1-320-80"
14,1086,4.78,0,"1-320-159"
14,1086,4.79,1,"1-320-159"
14,1086,4.91,2,"1-320-159"
14,1086,5.35,3,"1-320-159"
14,1086,4.63,0,"1-320-159-dup"
14,1086,4.64,1,"1-320-159-dup"
14,1086,4.49,2,"1-320-159-dup"
14,1086,4.64,3,"1-320-159-dup"
14,1086,4.67,0,"1-320-160"
14,1086,4.98,1,"1-320-160"
14,1086,4.89,2,"1-320-160"
14,1086,4.85,3,"1-320-160"
14,1086,6.93,0,"1-320-161"
14,1086,6.77,1,"1-320-161"
14,1086,6.41,2,"1-320-161"
14,1086,6.59,3,"1-320-161"
14,1086,7.15,0,"1-320-163"
14,1086,6.84,1,"1-320-163"
14,1086,6.68,2,"1-320-163"
14,1086,6.82,3,"1-320-163"
14.5,1125,4.667172656,0,"1-320-129"
14.5,1125,4.58552163,1,"1-320-129"
14.5,1125,4.92845594,2,"1-320-129"
14.5,1125,4.693300984,3,"1-320-129"
14.5,1125,6.997499962,0,"1-320-132"
14.5,1125,7.543841306,1,"1-320-132"
14.5,1125,7.658772869,2,"1-320-132"
14.5,1125,6.411182422,3,"1-320-132"
14.5,1125,6.063918059,0,"1-320-132-dup"
14.5,1125,6.101993439,1,"1-320-132-dup"
14.5,1125,5.777524987,2,"1-320-132-dup"
14.5,1125,5.689786069,3,"1-320-132-dup"
14.5,1125,7.855532464,0,"1-320-133"
14.5,1125,6.764112001,1,"1-320-133"
14.5,1125,7.783107958,2,"1-320-133"
14.5,1125,6.62094728,3,"1-320-133"
14.5,1125,4.724256657,0,"1-320-135"
14.5,1125,4.960227054,1,"1-320-135"
14.5,1125,4.640212406,2,"1-320-135"
14.5,1125,4.554551919,3,"1-320-135"
14.5,1125,5.416439,0,"1-320-136"
14.5,1125,4.577702,1,"1-320-136"
14.5,1125,5.204344,2,"1-320-136"
14.5,1125,4.39453,3,"1-320-136"
14.5,1125,5.824308,0,"1-320-136-dup"
14.5,1125,5.253902,1,"1-320-136-dup"
14.5,1125,5.829183,2,"1-320-136-dup"
14.5,1125,4.896384,3,"1-320-136-dup"
14.5,1125,5.461469,0,"1-320-137"
14.5,1125,5.77119,1,"1-320-137"
14.5,1125,4.597169,2,"1-320-137"
14.5,1125,5.79227,3,"1-320-137"
14.5,1125,6.466846,0,"1-320-138"
14.5,1125,6.332255,1,"1-320-138"
14.5,1125,5.980373,2,"1-320-138"
14.5,1125,6.137666,3,"1-320-138"
14.5,1125,7.028613718,0,"1-320-196"
14.5,1125,7.103527886,1,"1-320-196"
14.5,1125,7.341588464,2,"1-320-196"
14.5,1125,7.16345922,3,"1-320-196"
14.5,1125,6.389346151,0,"1-320-196-dup"
14.5,1125,5.770055695,1,"1-320-196-dup"
14.5,1125,6.217875944,2,"1-320-196-dup"
14.5,1125,5.648528267,3,"1-320-196-dup"
14.5,1125,11.406551,0,"1-320-196-dup2"
14.5,1125,10.920056,1,"1-320-196-dup2"
14.5,1125,11.290398,2,"1-320-196-dup2"
14.5,1125,11.271881,3,"1-320-196-dup2"
14.5,1125,6.952461891,0,"1-320-196-dup3"
14.5,1125,6.178353399,1,"1-320-196-dup3"
14.5,1125,6.62024033,2,"1-320-196-dup3"
14.5,1125,6.641205768,3,"1-320-196-dup3"
14.5,1125,5.417566,0,"1-320-197"
14.5,1125,7.032258,1,"1-320-197"
14.5,1125,5.313445,2,"1-320-197"
14.5,1125,5.840658,3,"1-320-197"
14.5,1125,3.5443122,0,"1-320-197-dup"
14.5,1125,3.022659648,1,"1-320-197-dup"
14.5,1125,3.513435569,2,"1-320-197-dup"
14.5,1125,3.791325246,3,"1-320-197-dup"
14.5,1125,7.258679,0,"1-320-198"
